Date,Adj Close,Volume,Returns
2000-07-17,179.25,19385,0.0
2000-07-18,180.75,25205,0.008368200836819994
2000-07-19,182.0,17126,0.006915629322268302
2000-07-20,186.0,18742,0.0219780219780219
2000-07-21,187.75,16814,0.009408602150537737
2000-07-24,184.5,14615,-0.017310252996005304
2000-07-25,182.75,13883,-0.009485094850948506
2000-07-26,180.5,14762,-0.012311901504788003
2000-07-27,181.0,12353,0.0027700831024930483
2000-07-28,180.25,12850,-0.004143646408839796
2000-07-31,180.25,19481,0.0
2000-08-01,179.75,16626,-0.00277392510402219
2000-08-02,180.5,15230,0.004172461752433909
2000-08-03,180.0,15137,-0.0027700831024930483
2000-08-04,178.75,12389,-0.00694444444444442
2000-08-07,177.75,12616,-0.005594405594405605
2000-08-08,179.5,15584,0.009845288326300938
2000-08-09,178.25,21466,-0.0069637883008356605
2000-08-10,177.25,17658,-0.005610098176718092
2000-08-11,174.75,18551,-0.014104372355430161
2000-08-14,175.75,14873,0.005722460658083017
2000-08-15,175.75,8128,0.0
2000-08-16,178.5,20428,0.01564722617354186
2000-08-17,178.5,18718,0.0
2000-08-18,177.5,21695,-0.0056022408963585235
2000-08-21,176.25,15683,-0.007042253521126751
2000-08-22,175.5,18264,-0.004255319148936176
2000-08-23,175.25,20807,-0.0014245014245014564
2000-08-24,176.0,20764,0.004279600570613384
2000-08-25,176.5,21622,0.0028409090909091717
2000-08-28,179.5,20965,0.016997167138810276
2000-08-29,184.25,39334,0.026462395543175532
2000-08-30,181.5,117,-0.014925373134328401
2000-08-31,182.0,32,0.0027548209366390353
2000-09-01,183.25,45,0.006868131868131844
2000-09-05,183.5,2,0.0013642564802183177
2000-09-06,186.25,3,0.014986376021798309
2000-09-07,181.0,3,-0.028187919463087296
2000-09-08,181.75,3,0.004143646408839796
2000-09-11,184.25,19,0.01375515818431916
2000-09-12,186.0,19,0.009497964721845387
2000-09-13,182.5,1,-0.018817204301075252
2000-09-14,181.0,5,-0.008219178082191747
2000-09-18,184.0,6,0.016574585635359185
2000-09-19,185.0,6,0.005434782608695565
2000-09-20,183.5,6,-0.008108108108108136
2000-09-21,183.75,6,0.0013623978201635634
2000-09-22,186.25,6,0.013605442176870763
2000-09-25,186.25,3,0.0
